pnl,book_size,long_count,short_count,turnover,returns,drawdown,margin,fitness,sharpe,start_date,alpha_id,expression,concentrated_weight,high_turnover,is_ladder_sharpe,low_fitness,low_sharpe,low_sub_universe_sharpe,low_turnover,matches_competition
1921650,20000000,266,234,0.5646,0.0186,0.2173,6.6e-05,0.04,0.22,2012-01-22,Lpnvmze,"ts_zscore(fnd72_s_pit_or_bs_q_minority_noncontrolling_interest,12)",FAIL,PASS,,FAIL,FAIL,FAIL,PASS,PASS
-457217,20000000,264,272,0.5682,-0.0044,0.5691,-1.6e-05,-0.0,-0.04,2012-01-22,Xpk3vzz,"ts_zscore(fnd72_s_pit_or_cf_q_cf_acct_rcv_unbilled_rev,12)",FAIL,PASS,,FAIL,FAIL,PASS,PASS,PASS
-1136687,20000000,404,421,0.5579,-0.011,0.2619,-3.9e-05,-0.02,-0.15,2012-01-22,oKnbZ75,"ts_zscore(fnd72_s_pit_or_cf_q_cf_cap_expend_prpty_add,12)",FAIL,PASS,,FAIL,FAIL,PASS,PASS,PASS
-1140216,20000000,425,432,0.5554,-0.011,0.3277,-4e-05,-0.02,-0.15,2012-01-22,37EKJrN,"ts_zscore(fnd72_s_pit_or_cf_q_cf_cash_from_inv_act,12)",FAIL,PASS,,FAIL,FAIL,PASS,PASS,PASS
-1824454,20000000,230,238,0.5703,-0.0176,0.5149,-6.2e-05,-0.03,-0.16,2012-01-22,xxeL5zb,"ts_zscore(fnd72_s_pit_or_cf_q_cf_change_in_inventories,12)",FAIL,PASS,,FAIL,FAIL,FAIL,PASS,PASS
-1598269,20000000,436,427,0.5563,-0.0154,0.343,-5.5e-05,-0.04,-0.22,2012-01-22,AwnpE9g,"ts_zscore(fnd72_s_pit_or_cf_q_cf_cash_from_fnc_act,12)",FAIL,PASS,,FAIL,FAIL,FAIL,PASS,PASS
-3819159,20000000,285,289,0.5641,-0.0369,0.5181,-0.000131,-0.09,-0.36,2012-01-22,p6n23AV,"ts_zscore(fnd72_s_pit_or_cf_q_cf_cash_paid_for_tax,12)",FAIL,PASS,,FAIL,FAIL,PASS,PASS,PASS
-4029507,20000000,221,200,0.5691,-0.0389,0.658,-0.000137,-0.1,-0.4,2012-01-22,27vgXG5,"ts_zscore(fnd72_s_pit_or_bs_q_invtry_finished_goods,12)",FAIL,PASS,,FAIL,FAIL,PASS,PASS,PASS
-3886784,20000000,261,261,0.5605,-0.0375,0.4454,-0.000134,-0.11,-0.44,2012-01-22,jZnpOzk,"ts_zscore(fnd72_s_pit_or_cf_q_cf_act_cash_paid_for_int_debt,12)",FAIL,PASS,,FAIL,FAIL,PASS,PASS,PASS
-6663638,20000000,206,184,0.5721,-0.0643,0.7627,-0.000225,-0.19,-0.57,2012-01-22,adN0QRR,"ts_zscore(fnd72_s_pit_or_bs_q_invtry_raw_materials,12)",FAIL,PASS,,FAIL,FAIL,FAIL,PASS,PASS
0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,xxeL2lJ,"ts_zscore(fnd72_s_pit_or_bs_q_latest_period_end_dt_full_record,12)",FAIL,PASS,,ERROR,FAIL,ERROR,FAIL,PASS
0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,WpNZoYd,"ts_zscore(fnd72_s_pit_or_bs_q_fundamental_entry_dt,12)",FAIL,PASS,,ERROR,FAIL,ERROR,FAIL,PASS
0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,37EKkPz,"ts_zscore(fnd72_s_pit_or_cf_q_announcement_dt,12)",FAIL,PASS,,ERROR,FAIL,ERROR,FAIL,PASS
5306184,20000000,1,1,0.2282,0.1251,0.5298,0.001097,0.34,0.46,2012-01-22,Qanxplg,"ts_zscore(fnd72_s_pit_or_cf_q_cf_form_of_statement,12)",FAIL,PASS,,FAIL,FAIL,FAIL,PASS,PASS
3822779,20000000,520,496,0.5532,0.0369,0.2368,0.000133,0.14,0.54,2012-01-22,qAnaQ81,"ts_zscore(fnd72_s_pit_or_is_q_earn_for_common,12)",FAIL,PASS,,FAIL,FAIL,FAIL,PASS,PASS
3645516,20000000,300,295,0.5597,0.0352,0.1406,0.000126,0.13,0.51,2012-01-22,WpNZZ9Z,"ts_zscore(fnd72_s_pit_or_cf_q_cf_other_non_cash_adj_less,12)",FAIL,PASS,,FAIL,FAIL,FAIL,PASS,PASS
3506289,20000000,515,492,0.5544,0.0339,0.2053,0.000122,0.12,0.49,2012-01-22,8zO0W9m,"ts_zscore(fnd72_s_pit_or_cf_q_cf_net_inc,12)",FAIL,PASS,,FAIL,FAIL,FAIL,PASS,PASS
2843702,20000000,446,419,0.5582,0.0275,0.2913,9.8e-05,0.09,0.39,2012-01-22,OpnLdYg,"ts_zscore(fnd72_s_pit_or_cf_q_cf_net_chng_cash,12)",FAIL,PASS,,FAIL,FAIL,PASS,PASS,PASS
2772674,20000000,290,286,0.5596,0.0268,0.2824,9.6e-05,0.08,0.35,2012-01-22,7wx5pX8,"ts_zscore(fnd72_s_pit_or_is_q_cni_tni_si,12)",FAIL,PASS,,FAIL,FAIL,PASS,PASS,PASS
1856473,20000000,434,430,0.5409,0.0179,0.1673,6.6e-05,0.04,0.22,2012-01-22,07AVZ3v,"ts_zscore(fnd72_s_pit_or_cf_q_cf_other_fnc_act,12)",FAIL,PASS,,FAIL,FAIL,FAIL,PASS,PASS
